scenario_name,variable,use_technology_fuel,country,scenario_group,scenario_variant,model,unit,time_resolution,timestamp,value
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 10:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 11:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 12:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 13:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 14:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 15:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 16:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 17:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 18:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 19:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 20:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 21:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 22:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.02.2050 23:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 00:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 01:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 02:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 03:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 04:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 05:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 06:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 07:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 08:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 09:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 10:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 11:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 12:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 13:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 14:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 15:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 16:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 17:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 18:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 19:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 20:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 21:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 22:00,
,electricity_supply_typical_day,imports,CH,cross202506,reference,,GW,typical-day,01.07.2050 23:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 00:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 01:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 02:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 03:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 04:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 05:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 06:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 07:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 08:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 09:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 10:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 11:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 12:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 13:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 14:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 15:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 16:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 17:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 18:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 19:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 20:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 21:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 22:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 23:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 00:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 01:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 02:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 03:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 04:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 05:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 06:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 07:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 08:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 09:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 10:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 11:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 12:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 13:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 14:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 15:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 16:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 17:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 18:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 19:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 20:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 21:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 22:00,
,electricity_supply_typical_day,battery_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 23:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 00:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 01:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 02:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 03:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 04:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 05:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 06:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 07:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 08:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 09:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 10:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 11:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 12:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 13:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 14:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 15:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 16:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 17:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 18:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 19:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 20:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 21:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 22:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.02.2050 23:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 00:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 01:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 02:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 03:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 04:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 05:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 06:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 07:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 08:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 09:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 10:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 11:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 12:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 13:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 14:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 15:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 16:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 17:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 18:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 19:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 20:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 21:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 22:00,
,electricity_supply_typical_day,phs_out,CH,cross202506,reference,,GW,typical-day,01.07.2050 23:00,
,electricity_consumption,elec_appliances,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,battery_in,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,phs_in,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,road_public,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,road_private,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,truck,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,ldv,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,passenger_rail,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,freight_rail,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,space_heating_boiler_electrode,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,space_heating_heater_elec,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,space_heating_heat_pump,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,process_heat_boiler_electrode,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,process_heat_heater_elec,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,process_heat_heat_pump,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,electrolysis,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,power_to_liquid,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,exports,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,grid_losses,CH,cross202506,reference,,TWh,annual,2050,
,electricity_consumption,dac,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,methane_chp_woccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,methane_chp_ccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,methane_oc_woccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,methane_oc_ccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,methane_cc_woccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,methane_cc_ccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,liquids_chp_woccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,liquids_chp_ccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,liquids_oc_woccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,liquids_oc_ccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,liquids_cc_woccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,liquids_cc_ccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,hydrogen_chp,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,hydrogen_cc,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,wood_chp_woccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,wood_chp_ccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,wood_cc_woccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,wood_cc_ccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,waste_chp_woccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,waste_chp_ccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,waste_cc_woccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,waste_cc_ccs,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,nuclear,CH,cross202506,reference,,TWh,annual,2050,
,electricity_supply,fuel_cell_h2,CH,cross202506,reference,,TWh,annual,2050,
